time_tag,xrsb_flux,xrsa_flux
2020-01-27 01:41:00,2.05485E-08,6.81735E-09
2020-01-27 01:42:00,2.00337E-08,5.85083E-09
2020-01-27 01:43:00,1.95633E-08,6.95455E-09
2020-01-27 01:44:00,2.32729E-08,6.30691E-09
2020-01-27 01:45:00,2.23271E-08,6.31136E-09
2020-01-27 01:46:00,2.16496E-08,6.15447E-09
2020-01-27 01:47:00,2.22774E-08,5.85011E-09
2020-01-27 01:48:00,2.17711E-08,5.15008E-09
2020-01-27 01:49:00,2.3765E-08,5.79225E-09
2020-01-27 01:50:00,2.21316E-08,5.74056E-09
2020-01-27 01:51:00,2.21923E-08,7.10066E-09
2020-01-27 01:52:00,2.0487E-08,6.03302E-09
2020-01-27 01:53:00,2.10687E-08,7.81405E-09
2020-01-27 01:54:00,2.17172E-08,7.47964E-09
2020-01-27 01:55:00,2.17637E-08,6.46734E-09
2020-01-27 01:56:00,2.2122E-08,5.15237E-09
2020-01-27 01:57:00,2.3237E-08,5.85285E-09
2020-01-27 01:58:00,2.18382E-08,5.3998E-09
2020-01-27 01:59:00,2.30924E-08,5.96379E-09
2020-01-27 02:00:00,2.29297E-08,4.86935E-09
2020-01-27 02:01:00,2.10259E-08,5.47882E-09
2020-01-27 02:02:00,2.17925E-08,5.95105E-09
2020-01-27 02:03:00,2.21897E-08,6.17861E-09
2020-01-27 02:04:00,2.26915E-08,5.2396E-09
2020-01-27 02:05:00,2.32965E-08,5.49432E-09
2020-01-27 02:06:00,2.34166E-08,4.79957E-09
2020-01-27 02:07:00,2.22473E-08,5.02743E-09
2020-01-27 02:08:00,2.4169E-08,5.43127E-09
2020-01-27 02:09:00,2.29722E-08,4.944E-09
2020-01-27 02:10:00,2.39162E-08,4.42434E-09
2020-01-27 02:11:00,2.51844E-08,6.52453E-09
2020-01-27 02:12:00,2.49237E-08,5.84165E-09
2020-01-27 02:13:00,2.44963E-08,6.00573E-09
2020-01-27 02:14:00,2.42115E-08,5.71055E-09
2020-01-27 02:15:00,2.44495E-08,5.49933E-09
2020-01-27 02:16:00,2.50198E-08,6.73255E-09
2020-01-27 02:17:00,2.75505E-08,6.49213E-09
2020-01-27 02:18:00,2.61677E-08,5.27787E-09
2020-01-27 02:19:00,2.57979E-08,8.05139E-09
2020-01-27 02:20:00,2.48364E-08,6.91041E-09
2020-01-27 02:21:00,2.58006E-08,6.26362E-09
2020-01-27 02:22:00,2.28897E-08,6.15718E-09
2020-01-27 02:23:00,2.32982E-08,5.25949E-09
2020-01-27 02:24:00,2.39283E-08,5.41697E-09
2020-01-27 02:25:00,2.36102E-08,5.75029E-09
2020-01-27 02:26:00,2.44538E-08,5.97757E-09
2020-01-27 02:27:00,2.23201E-08,5.32386E-09
2020-01-27 02:28:00,2.19656E-08,5.48137E-09
2020-01-27 02:29:00,2.26618E-08,5.75463E-09
2020-01-27 02:30:00,2.22681E-08,5.42157E-09
2020-01-27 02:31:00,2.15598E-08,6.21855E-09
2020-01-27 02:32:00,2.13234E-08,6.14436E-09
2020-01-27 02:33:00,2.15772E-08,6.49793E-09
2020-01-27 02:34:00,2.01369E-08,5.558E-09
2020-01-27 02:35:00,2.03573E-08,4.05768E-09
2020-01-27 02:36:00,2.51827E-08,5.99712E-09
2020-01-27 02:37:00,2.59626E-08,5.06978E-09
2020-01-27 02:38:00,2.33036E-08,5.1105E-09
2020-01-27 02:39:00,2.16082E-08,4.16534E-09
2020-01-27 02:40:00,2.09679E-08,6.98915E-09
2020-01-27 02:41:00,1.84491E-08,6.52841E-09
2020-01-27 02:42:00,1.90443E-08,5.63105E-09
2020-01-27 02:43:00,1.92861E-08,4.89793E-09
2020-01-27 02:44:00,1.79836E-08,4.96338E-09
2020-01-27 02:45:00,2.07814E-08,4.8063E-09
2020-01-27 02:46:00,1.74873E-08,4.71553E-09
2020-01-27 02:47:00,1.61809E-08,4.16985E-09
2020-01-27 02:48:00,1.69371E-08,5.39909E-09
2020-01-27 02:49:00,1.678E-08,3.93022E-09
2020-01-27 02:50:00,1.79981E-08,4.4518E-09
2020-01-27 02:51:00,1.83726E-08,4.2888E-09
2020-01-27 02:52:00,1.87182E-08,4.32472E-09
2020-01-27 02:53:00,1.71559E-08,5.78599E-09
2020-01-27 02:54:00,1.72615E-08,4.95782E-09
2020-01-27 02:55:00,1.74224E-08,4.45547E-09
2020-01-27 02:56:00,1.99828E-08,5.2394E-09
2020-01-27 02:57:00,1.97455E-08,5.15446E-09
2020-01-27 02:58:00,2.05233E-08,5.45021E-09
2020-01-27 02:59:00,1.84685E-08,4.19016E-09
2020-01-27 03:00:00,1.82258E-08,4.78299E-09
2020-01-27 03:01:00,1.89033E-08,5.112E-09
2020-01-27 03:02:00,2.04872E-08,7.39133E-09
2020-01-27 03:03:00,1.81282E-08,7.8816E-09
2020-01-27 03:04:00,1.8846E-08,7.29889E-09
2020-01-27 03:05:00,1.68783E-08,7.30921E-09
2020-01-27 03:06:00,1.82283E-08,7.26529E-09
2020-01-27 03:07:00,1.85991E-08,5.6084E-09
2020-01-27 03:08:00,1.83825E-08,5.24784E-09
2020-01-27 03:09:00,1.83074E-08,4.37732E-09
2020-01-27 03:10:00,1.68679E-08,4.37882E-09
2020-01-27 03:11:00,1.56237E-08,4.46882E-09
2020-01-27 03:12:00,1.54176E-08,5.16089E-09
2020-01-27 03:13:00,1.54676E-08,5.38303E-09
2020-01-27 03:14:00,1.60005E-08,4.8289E-09
2020-01-27 03:15:00,1.68307E-08,6.35477E-09
2020-01-27 03:16:00,1.39849E-08,6.41882E-09
2020-01-27 03:17:00,1.5142E-08,4.8605E-09
2020-01-27 03:18:00,1.79698E-08,4.55973E-09
2020-01-27 03:19:00,1.63969E-08,5.28463E-09
2020-01-27 03:20:00,1.71027E-08,5.82972E-09
2020-01-27 03:21:00,1.60558E-08,4.77874E-09
2020-01-27 03:22:00,1.61278E-08,6.21615E-09
2020-01-27 03:23:00,1.47249E-08,5.90867E-09
2020-01-27 03:24:00,1.55836E-08,4.42306E-09
2020-01-27 03:25:00,1.56989E-08,4.62268E-09
2020-01-27 03:26:00,1.61307E-08,5.37383E-09
2020-01-27 03:27:00,1.5712E-08,4.20237E-09
2020-01-27 03:28:00,1.47059E-08,4.44133E-09
2020-01-27 03:29:00,1.57498E-08,4.881E-09
2020-01-27 03:30:00,1.44582E-08,4.22613E-09
2020-01-27 03:31:00,1.54996E-08,3.44577E-09
2020-01-27 03:32:00,1.6209E-08,4.08865E-09
2020-01-27 03:33:00,1.41133E-08,5.60108E-09
2020-01-27 03:34:00,1.5271E-08,4.82652E-09
2020-01-27 03:35:00,1.44992E-08,6.23849E-09
2020-01-27 03:36:00,1.57422E-08,4.66106E-09
2020-01-27 03:37:00,1.60909E-08,4.83584E-09
2020-01-27 03:38:00,1.61534E-08,4.61056E-09
2020-01-27 03:39:00,1.53204E-08,5.59884E-09
2020-01-27 03:40:00,1.61936E-08,4.67914E-09
2020-01-27 03:41:00,1.52728E-08,6.29903E-09
2020-01-27 03:42:00,1.79101E-08,5.41988E-09
2020-01-27 03:43:00,1.58085E-08,4.5417E-09
2020-01-27 03:44:00,1.68415E-08,4.15235E-09
2020-01-27 03:45:00,1.50491E-08,4.49302E-09
2020-01-27 03:46:00,1.60107E-08,4.1443E-09
2020-01-27 03:47:00,1.61555E-08,3.06638E-09
2020-01-27 03:48:00,1.61965E-08,4.42853E-09
2020-01-27 03:49:00,1.73309E-08,4.38631E-09
2020-01-27 03:50:00,1.65365E-08,4.32528E-09
2020-01-27 03:51:00,1.50832E-08,4.07257E-09
2020-01-27 03:52:00,1.57188E-08,4.30563E-09
2020-01-27 03:53:00,1.4909E-08,3.70177E-09
2020-01-27 03:54:00,1.53461E-08,4.42513E-09
2020-01-27 03:55:00,1.41236E-08,4.25005E-09
2020-01-27 03:56:00,1.57653E-08,4.96695E-09
2020-01-27 03:57:00,1.5365E-08,5.2037E-09
2020-01-27 03:58:00,1.34156E-08,4.4417E-09
2020-01-27 03:59:00,1.55097E-08,4.92303E-09
2020-01-27 04:00:00,1.39841E-08,4.43291E-09
2020-01-27 04:01:00,1.21737E-08,4.43833E-09
2020-01-27 04:02:00,1.33567E-08,3.67771E-09
2020-01-27 04:03:00,1.30444E-08,5.79804E-09
2020-01-27 04:04:00,1.27655E-08,4.54831E-09
2020-01-27 04:05:00,1.32591E-08,5.0775E-09
2020-01-27 04:06:00,1.36491E-08,4.90924E-09
2020-01-27 04:07:00,1.25477E-08,4.92083E-09
2020-01-27 04:08:00,1.3618E-08,6.61295E-09
2020-01-27 04:09:00,1.33629E-08,7.44019E-09
2020-01-27 04:10:00,1.25371E-08,6.4395E-09
2020-01-27 04:11:00,1.36834E-08,5.50853E-09
2020-01-27 04:12:00,1.21052E-08,4.12184E-09
2020-01-27 04:13:00,1.30923E-08,3.77838E-09
2020-01-27 04:14:00,1.20555E-08,4.00796E-09
2020-01-27 04:15:00,1.37614E-08,4.86238E-09
2020-01-27 04:16:00,1.4448E-08,4.3979E-09
2020-01-27 04:17:00,1.56959E-08,3.26886E-09
2020-01-27 04:18:00,1.42015E-08,7.04201E-09
2020-01-27 04:19:00,1.39346E-08,5.72676E-09
2020-01-27 04:20:00,1.36668E-08,5.28052E-09
2020-01-27 04:21:00,1.36027E-08,5.92282E-09
2020-01-27 04:22:00,1.4545E-08,5.27184E-09
2020-01-27 04:23:00,1.51754E-08,5.60744E-09
2020-01-27 04:24:00,1.41575E-08,4.335E-09
2020-01-27 04:25:00,1.52938E-08,5.86648E-09
2020-01-27 04:26:00,1.57226E-08,4.36279E-09
2020-01-27 04:27:00,1.52895E-08,4.62588E-09
2020-01-27 04:28:00,1.56562E-08,4.87067E-09
2020-01-27 04:29:00,1.48991E-08,6.9231E-09
2020-01-27 04:30:00,1.61522E-08,5.79612E-09
2020-01-27 04:31:00,1.50233E-08,4.43171E-09
2020-01-27 04:32:00,1.62336E-08,6.03039E-09
2020-01-27 04:33:00,1.53448E-08,5.33642E-09
2020-01-27 04:34:00,1.54753E-08,5.41706E-09
2020-01-27 04:35:00,1.43265E-08,4.6258E-09
2020-01-27 04:36:00,1.46636E-08,6.63024E-09
2020-01-27 04:37:00,1.54101E-08,5.39015E-09
2020-01-27 04:38:00,1.63057E-08,4.85631E-09
2020-01-27 04:39:00,1.6336E-08,5.5851E-09
2020-01-27 04:40:00,1.65611E-08,6.00243E-09
2020-01-27 04:41:00,1.62625E-08,4.94351E-09
2020-01-27 04:42:00,1.49446E-08,5.23251E-09
2020-01-27 04:43:00,1.57308E-08,6.51706E-09
2020-01-27 04:44:00,1.49508E-08,4.76825E-09
2020-01-27 04:45:00,1.52868E-08,5.57869E-09
2020-01-27 04:46:00,1.55362E-08,6.29493E-09
2020-01-27 04:47:00,1.57734E-08,5.49657E-09
2020-01-27 04:48:00,1.6441E-08,4.70425E-09
2020-01-27 04:49:00,1.41078E-08,5.61427E-09
2020-01-27 04:50:00,1.60289E-08,5.96928E-09
2020-01-27 04:51:00,1.68629E-08,5.44842E-09
2020-01-27 04:52:00,1.51634E-08,5.61398E-09
2020-01-27 04:53:00,1.54893E-08,5.57008E-09
2020-01-27 04:54:00,1.52492E-08,7.94268E-09
2020-01-27 04:55:00,1.3408E-08,5.54237E-09
2020-01-27 04:56:00,1.49836E-08,5.78461E-09
2020-01-27 04:57:00,1.75172E-08,5.83503E-09
2020-01-27 04:58:00,1.81234E-08,4.714E-09
2020-01-27 04:59:00,1.9415E-08,5.10229E-09
2020-01-27 05:00:00,1.86257E-08,5.5262E-09
2020-01-27 05:01:00,1.98893E-08,5.78338E-09
2020-01-27 05:02:00,1.98631E-08,4.85214E-09
2020-01-27 05:03:00,1.93231E-08,6.74413E-09
2020-01-27 05:04:00,1.72879E-08,6.42652E-09
2020-01-27 05:05:00,1.69855E-08,6.10578E-09
2020-01-27 05:06:00,1.87714E-08,6.18096E-09
2020-01-27 05:07:00,1.46648E-08,5.97539E-09
2020-01-27 05:08:00,1.49324E-08,5.57685E-09
2020-01-27 05:09:00,1.65245E-08,7.39874E-09
2020-01-27 05:10:00,1.65909E-08,5.81196E-09
2020-01-27 05:11:00,1.55976E-08,4.82026E-09
2020-01-27 05:12:00,1.39179E-08,4.61892E-09
2020-01-27 05:13:00,1.37973E-08,5.20148E-09
2020-01-27 05:14:00,1.57224E-08,6.7969E-09
2020-01-27 05:15:00,1.42819E-08,6.4318E-09
2020-01-27 05:16:00,1.39069E-08,5.78688E-09
2020-01-27 05:17:00,1.55477E-08,4.70116E-09
2020-01-27 05:18:00,1.49461E-08,6.31036E-09
2020-01-27 05:19:00,1.42085E-08,5.44167E-09
2020-01-27 05:20:00,1.63067E-08,5.71166E-09
2020-01-27 05:21:00,1.69516E-08,5.54118E-09
2020-01-27 05:22:00,1.57798E-08,6.01493E-09
2020-01-27 05:23:00,1.56428E-08,5.9902E-09
2020-01-27 05:24:00,1.60314E-08,5.69251E-09
2020-01-27 05:25:00,1.56482E-08,5.95309E-09
2020-01-27 05:26:00,1.6509E-08,5.98426E-09
2020-01-27 05:27:00,1.62874E-08,5.72588E-09
2020-01-27 05:28:00,1.78577E-08,6.15962E-09
2020-01-27 05:29:00,1.9416E-08,5.26236E-09
2020-01-27 05:30:00,1.83917E-08,5.45124E-09
2020-01-27 05:31:00,1.86223E-08,7.46082E-09
2020-01-27 05:32:00,1.82571E-08,7.03471E-09
2020-01-27 05:33:00,1.83492E-08,7.74238E-09
2020-01-27 05:34:00,1.8725E-08,6.23837E-09
2020-01-27 05:35:00,1.74875E-08,5.93358E-09
2020-01-27 05:36:00,1.83704E-08,6.82433E-09
2020-01-27 05:37:00,1.97062E-08,7.76747E-09
2020-01-27 05:38:00,1.86044E-08,6.58882E-09
2020-01-27 05:39:00,1.98753E-08,6.04209E-09
2020-01-27 05:40:00,1.80863E-08,7.5964E-09
2020-01-27 05:41:00,1.79652E-08,6.13176E-09
2020-01-27 05:42:00,1.86135E-08,6.60407E-09
2020-01-27 05:43:00,1.83364E-08,6.28796E-09
2020-01-27 05:44:00,1.62801E-08,6.30977E-09
2020-01-27 05:45:00,1.73837E-08,6.07382E-09
2020-01-27 05:46:00,1.84981E-08,6.15182E-09
2020-01-27 05:47:00,1.74841E-08,5.02531E-09
2020-01-27 05:48:00,1.60322E-08,5.6608E-09
2020-01-27 05:49:00,1.51775E-08,6.38699E-09
2020-01-27 05:50:00,1.55774E-08,7.06803E-09
2020-01-27 05:51:00,1.55416E-08,6.29651E-09
2020-01-27 05:52:00,1.59955E-08,6.96912E-09
2020-01-27 05:53:00,1.80364E-08,6.42715E-09
2020-01-27 05:54:00,1.54008E-08,8.11479E-09
2020-01-27 05:55:00,1.4122E-08,6.78288E-09
2020-01-27 05:56:00,1.48774E-08,7.41747E-09
2020-01-27 05:57:00,1.50181E-08,7.70035E-09
2020-01-27 05:58:00,1.53705E-08,8.64488E-09
2020-01-27 05:59:00,1.5715E-08,6.25955E-09
2020-01-27 06:00:00,1.49859E-08,5.29629E-09
2020-01-27 06:01:00,1.69797E-08,6.70788E-09
2020-01-27 06:02:00,1.49114E-08,6.72222E-09
2020-01-27 06:03:00,1.60129E-08,6.97706E-09
2020-01-27 06:04:00,1.54956E-08,6.79707E-09
2020-01-27 06:05:00,1.72211E-08,5.66432E-09
2020-01-27 06:06:00,1.6548E-08,6.91146E-09
2020-01-27 06:07:00,1.87995E-08,6.99504E-09
2020-01-27 06:08:00,1.75745E-08,7.19414E-09
2020-01-27 06:09:00,1.83938E-08,6.15138E-09
2020-01-27 06:10:00,1.98866E-08,7.01025E-09
2020-01-27 06:11:00,2.09542E-08,5.18195E-09
2020-01-27 06:12:00,2.03848E-08,6.03298E-09
2020-01-27 06:13:00,2.10717E-08,5.82637E-09
2020-01-27 06:14:00,1.95206E-08,5.22646E-09
2020-01-27 06:15:00,1.80245E-08,5.34072E-09
2020-01-27 06:16:00,1.86722E-08,5.01746E-09
2020-01-27 06:17:00,1.64244E-08,5.51732E-09
2020-01-27 06:18:00,1.78733E-08,6.57955E-09
2020-01-27 06:19:00,2.08217E-08,6.36244E-09
2020-01-27 06:20:00,2.29926E-08,6.56782E-09
2020-01-27 06:21:00,2.12953E-08,6.37849E-09
2020-01-27 06:22:00,1.8514E-08,5.40028E-09
2020-01-27 06:23:00,1.84725E-08,8.00477E-09
2020-01-27 06:24:00,1.78917E-08,8.0401E-09
2020-01-27 06:25:00,1.71382E-08,7.70899E-09
2020-01-27 06:26:00,1.69056E-08,8.59721E-09
2020-01-27 06:27:00,1.69367E-08,7.44415E-09
2020-01-27 06:28:00,1.75835E-08,7.93069E-09
2020-01-27 06:29:00,1.96876E-08,7.79895E-09
2020-01-27 06:30:00,2.08558E-08,7.11929E-09
2020-01-27 06:31:00,2.19721E-08,8.6448E-09
2020-01-27 06:32:00,2.3982E-08,6.2437E-09
2020-01-27 06:33:00,2.37249E-08,7.33898E-09
2020-01-27 06:34:00,2.38461E-08,5.93968E-09
2020-01-27 06:35:00,2.34969E-08,7.40066E-09
2020-01-27 06:36:00,2.2643E-08,7.22398E-09
2020-01-27 06:37:00,2.02724E-08,7.63425E-09
2020-01-27 06:38:00,2.13274E-08,6.75395E-09
2020-01-27 06:39:00,2.20234E-08,6.42805E-09
2020-01-27 06:40:00,2.02749E-08,6.87485E-09
2020-01-27 06:41:00,1.88078E-08,6.31181E-09
2020-01-27 06:42:00,1.88816E-08,5.23334E-09
2020-01-27 06:43:00,1.76039E-08,6.3075E-09
2020-01-27 06:44:00,1.81983E-08,5.21314E-09
2020-01-27 06:45:00,1.6513E-08,4.96407E-09
2020-01-27 06:46:00,1.7485E-08,6.27254E-09
2020-01-27 06:47:00,1.70998E-08,7.45249E-09
2020-01-27 06:48:00,1.86851E-08,9.01964E-09
2020-01-27 06:49:00,1.95784E-08,7.05584E-09
2020-01-27 06:50:00,1.87374E-08,7.57679E-09
2020-01-27 06:51:00,1.72496E-08,7.10486E-09
2020-01-27 06:52:00,1.9018E-08,7.09345E-09
2020-01-27 06:53:00,1.82395E-08,7.62146E-09
2020-01-27 06:54:00,1.82891E-08,7.03218E-09
2020-01-27 06:55:00,1.87642E-08,7.36048E-09
2020-01-27 06:56:00,1.86994E-08,6.96505E-09
2020-01-27 06:57:00,1.85454E-08,6.1535E-09
2020-01-27 06:58:00,1.70218E-08,7.07806E-09
2020-01-27 06:59:00,1.95038E-08,6.8476E-09
2020-01-27 07:00:00,1.71497E-08,7.90922E-09
2020-01-27 07:01:00,1.69355E-08,9.31786E-09
2020-01-27 07:02:00,1.72765E-08,9.46281E-09
2020-01-27 07:03:00,1.52897E-08,8.66043E-09
2020-01-27 07:04:00,1.50015E-08,6.11205E-09
2020-01-27 07:05:00,1.58654E-08,5.1747E-09
2020-01-27 07:06:00,1.61023E-08,6.03088E-09
2020-01-27 07:07:00,1.50214E-08,6.31748E-09
2020-01-27 07:08:00,1.7083E-08,6.39498E-09
2020-01-27 07:09:00,1.44152E-08,6.38291E-09
2020-01-27 07:10:00,1.64265E-08,7.03785E-09
2020-01-27 07:11:00,1.73402E-08,7.19593E-09
2020-01-27 07:12:00,1.66117E-08,6.57773E-09
2020-01-27 07:13:00,1.46447E-08,7.32361E-09
2020-01-27 07:14:00,1.51029E-08,7.91202E-09
2020-01-27 07:15:00,1.53495E-08,7.64556E-09
2020-01-27 07:16:00,1.5498E-08,6.28551E-09
2020-01-27 07:17:00,1.56485E-08,8.00156E-09
2020-01-27 07:18:00,1.4934E-08,8.40163E-09
2020-01-27 07:19:00,1.54968E-08,8.31127E-09
2020-01-27 07:20:00,1.62902E-08,7.59798E-09
2020-01-27 07:21:00,1.43781E-08,7.69325E-09
2020-01-27 07:22:00,1.60412E-08,7.18009E-09
2020-01-27 07:23:00,1.59729E-08,7.38344E-09
2020-01-27 07:24:00,1.47299E-08,7.81325E-09
2020-01-27 07:25:00,1.57433E-08,7.62051E-09
2020-01-27 07:26:00,1.51431E-08,7.63825E-09
2020-01-27 07:27:00,1.38887E-08,7.85587E-09
2020-01-27 07:28:00,1.49383E-08,8.78024E-09
2020-01-27 07:29:00,1.42117E-08,8.15464E-09
2020-01-27 07:30:00,1.6792E-08,9.49605E-09
2020-01-27 07:31:00,1.47756E-08,7.37119E-09
2020-01-27 07:32:00,1.42943E-08,7.67748E-09
2020-01-27 07:33:00,1.27992E-08,6.71285E-09
2020-01-27 07:34:00,1.24006E-08,7.30707E-09
2020-01-27 07:35:00,1.33997E-08,7.30682E-09
2020-01-27 07:36:00,1.46879E-08,7.84446E-09
2020-01-27 07:37:00,1.40644E-08,9.13911E-09
2020-01-27 07:38:00,1.44617E-08,6.28423E-09
2020-01-27 07:39:00,1.41839E-08,7.43668E-09
2020-01-27 07:40:00,1.67896E-08,7.33144E-09
2020-01-27 07:41:00,1.5886E-08,7.95203E-09
2020-01-27 07:42:00,1.45519E-08,7.11545E-09
2020-01-27 07:43:00,1.52579E-08,7.22718E-09
2020-01-27 07:44:00,1.63948E-08,7.61616E-09
2020-01-27 07:45:00,1.60094E-08,9.05286E-09
2020-01-27 07:46:00,1.45332E-08,8.06795E-09
2020-01-27 07:47:00,1.48751E-08,8.00965E-09
2020-01-27 07:48:00,1.55702E-08,6.90925E-09
2020-01-27 07:49:00,1.52173E-08,6.68471E-09
2020-01-27 07:50:00,1.56479E-08,7.76136E-09
2020-01-27 07:51:00,1.43089E-08,7.72808E-09
2020-01-27 07:52:00,1.58763E-08,7.04557E-09
2020-01-27 07:53:00,1.50464E-08,6.47111E-09
2020-01-27 07:54:00,1.62942E-08,6.32647E-09
2020-01-27 07:55:00,1.80014E-08,6.94192E-09
2020-01-27 07:56:00,1.79573E-08,6.56059E-09
2020-01-27 07:57:00,1.63457E-08,6.88726E-09
2020-01-27 07:58:00,1.66172E-08,6.49515E-09
2020-01-27 07:59:00,1.77017E-08,7.28172E-09
2020-01-27 08:00:00,1.71026E-08,8.49577E-09
